loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
6106,1,Not Graduate,No,7795125,21080547,8,388,12200000,6200000,18200000,7500000,Rejected
7660,4,Graduate,Yes,3229488,10249766,12,720,2400000,9400000,2600000,4800000,Approved
9916,1,Graduate,Yes,904382,1684079,2,602,7100000,600000,6500000,2200000,Approved
4800,3,Graduate,No,9477703,25242550,14,326,3700000,7400000,27900000,7500000,Rejected
3509,1,Not Graduate,No,9238908,29020438,6,530,11100000,1600000,19700000,11000000,Rejected
6403,0,Not Graduate,No,7397206,23654782,12,693,12200000,1800000,20700000,7600000,Approved
9871,5,Not Graduate,No,1496863,3004349,18,900,2500000,1000000,4600000,1100000,Approved
3174,2,Graduate,Yes,4570551,12487626,2,350,6300000,6900000,14800000,6500000,Rejected
4244,0,Not Graduate,Yes,1603329,3391158,8,868,-100000,2700000,4300000,1300000,Approved
5546,1,Not Graduate,No,5252092,17773668,14,792,4900000,3500000,8500000,3800000,Approved
1528,0,Graduate,No,5929051,11728569,12,471,9100000,10000000,17500000,6200000,Rejected
7580,1,Not Graduate,Yes,2099263,4237438,10,607,2400000,200000,4800000,2300000,Approved
9037,1,Not Graduate,Yes,3014249,8637305,14,431,3500000,4400000,7700000,6400000,Rejected
7880,3,Graduate,No,4746194,11441892,16,458,700000,2400000,17300000,5700000,Rejected
6517,0,Not Graduate,Yes,5086820,21192142,4,591,13100000,100000,8100000,3500000,Approved
2378,1,Not Graduate,Yes,4862822,12621672,4,716,11800000,7300000,11800000,3800000,Approved
4909,3,Graduate,Yes,6217188,16480886,12,884,22500000,7100000,15200000,3800000,Approved
3420,3,Not Graduate,No,5069423,10927843,16,824,11800000,2900000,12900000,2700000,Approved
4445,3,Graduate,No,7441926,21242627,12,607,14900000,2600000,23400000,5400000,Approved
3245,3,Not Graduate,Yes,7052300,25538430,10,729,20600000,5300000,16000000,8600000,Approved
9397,3,Graduate,Yes,906838,6917710,12,364,6600000,1500000,4500000,2100000,Rejected
8760,2,Not Graduate,Yes,7837151,23164263,12,463,12900000,5700000,23800000,9800000,Rejected
8428,4,Not Graduate,No,3199918,14983550,18,716,8100000,3600000,16700000,5500000,Approved
7063,4,Graduate,Yes,7009431,19043706,12,652,16500000,14300000,12800000,4900000,Approved
8124,0,Graduate,Yes,2091182,9730544,16,753,2600000,4900000,9900000,2000000,Approved
3167,5,Graduate,No,3313465,11690233,16,840,6000000,1500000,9200000,2600000,Approved
8113,1,Graduate,Yes,7013492,21690682,16,508,3400000,7100000,20400000,6700000,Rejected
5515,0,Not Graduate,Yes,7707638,27228619,12,588,11700000,8500000,15500000,10700000,Approved
4076,4,Not Graduate,Yes,2611410,8415934,4,389,5500000,100000,8800000,2900000,Approved
4476,3,Graduate,Yes,2918784,21135862,8,722,7600000,9100000,11400000,3600000,Approved
6252,5,Not Graduate,No,1395128,4693571,2,747,3100000,100000,4400000,500000,Approved
9966,2,Not Graduate,No,5340922,23834892,4,830,13300000,12100000,16700000,6800000,Approved
2613,1,Not Graduate,Yes,7473602,23795900,4,690,20800000,10900000,26100000,5600000,Approved
7916,0,Graduate,No,702169,3299454,10,702,0,100000,4800000,1200000,Approved
7265,0,Not Graduate,Yes,6923232,15848407,12,422,11300000,4200000,10400000,6700000,Rejected
149,0,Not Graduate,Yes,4881191,11898626,16,713,14600000,900000,18500000,3800000,Approved
4733,1,Not Graduate,Yes,5070973,17020220,20,486,10800000,3900000,14900000,4200000,Rejected
3250,2,Graduate,No,4197204,16894980,4,770,6500000,4500000,10500000,5800000,Approved
8942,1,Graduate,Yes,3267897,9463618,10,431,1700000,400000,8400000,1100000,Rejected
7751,0,Graduate,Yes,6927498,17153345,4,830,8600000,1400000,24000000,5500000,Approved
7141,0,Not Graduate,No,4440474,16934890,12,657,3500000,3000000,8700000,1100000,Approved
2665,0,Not Graduate,No,796910,2888737,2,437,100000,900000,2700000,1200000,Approved
43,3,Graduate,No,1405969,3373090,6,536,200000,1500000,3900000,800000,Rejected
9506,1,Not Graduate,No,7210465,23150003,18,657,10900000,1200000,25000000,7300000,Approved
3174,2,Graduate,Yes,4599659,12681983,2,356,6300000,6900000,14800000,6500000,Rejected
7673,5,Not Graduate,Yes,8617921,23237854,20,797,5400000,7000000,19300000,9200000,Approved
9979,4,Graduate,Yes,9167108,30802242,18,790,18600000,12700000,30100000,12800000,Approved
2162,0,Not Graduate,No,6378723,14143868,2,517,1600000,9200000,23100000,3500000,Rejected
4011,3,Graduate,Yes,9028237,18509074,16,514,18400000,17600000,28900000,10300000,Rejected
5110,3,Graduate,Yes,700538,2298392,20,714,1700000,600000,5100000,2500000,Approved
7483,3,Graduate,No,8658363,31777256,4,883,20800000,7800000,20700000,10000000,Approved
1271,1,Not Graduate,Yes,3466524,11485861,10,898,3100000,2700000,9000000,4500000,Approved
8474,3,Not Graduate,No,3385464,4538069,10,777,1300000,1500000,8100000,1200000,Approved
6913,3,Not Graduate,Yes,1107128,4869266,14,500,2900000,0,1500000,1300000,Rejected
9231,3,Not Graduate,No,3928668,18284452,20,515,15500000,1100000,21100000,2100000,Rejected
387,5,Not Graduate,Yes,9363703,35014525,16,307,4100000,12500000,37000000,12900000,Rejected
4738,2,Graduate,No,1886646,9854415,20,831,5600000,300000,4000000,2500000,Approved
1158,3,Not Graduate,No,1296459,3623767,16,626,2400000,2300000,3300000,1900000,Approved
3635,0,Graduate,No,1514271,4262407,12,804,4400000,2200000,3300000,1100000,Approved
9483,0,Not Graduate,No,6709392,12224914,18,899,900000,1600000,12900000,4500000,Approved
8751,2,Not Graduate,Yes,8733439,19870650,18,428,2300000,7900000,28000000,9600000,Rejected
4083,2,Not Graduate,No,2303178,4992516,16,588,2000000,3500000,7000000,1500000,Approved
2530,1,Not Graduate,Yes,398788,1395449,12,473,700000,0,1500000,400000,Rejected
1391,3,Not Graduate,Yes,6092174,21414873,2,385,7100000,3100000,16300000,4100000,Approved
5027,2,Graduate,No,397122,1406754,18,458,0,1100000,1600000,200000,Rejected
366,3,Graduate,No,9308769,21752836,16,681,8100000,5600000,34500000,5000000,Approved
3685,4,Graduate,No,1304706,4607841,10,316,1800000,600000,3100000,800000,Rejected
7407,2,Graduate,Yes,5432411,13409875,14,567,1600000,3300000,9500000,6200000,Approved
5818,1,Graduate,No,7464463,29623226,6,804,15400000,7100000,15000000,9100000,Approved
2727,4,Graduate,Yes,4733509,12047196,2,416,5800000,8200000,13000000,6800000,Rejected
5349,0,Not Graduate,No,7877411,22690411,14,486,10100000,11800000,32000000,6300000,Rejected
2693,1,Not Graduate,Yes,9611867,23500497,4,670,15100000,9400000,23300000,8000000,Approved
4264,3,Graduate,No,4973511,12767557,14,866,4700000,8100000,19500000,6300000,Approved
7167,4,Graduate,Yes,7601345,14008449,14,647,9600000,7200000,21300000,7000000,Approved
6668,4,Not Graduate,No,6874706,23950131,6,713,8600000,11700000,20800000,8200000,Approved
147,3,Graduate,Yes,1407027,3226769,20,776,2400000,900000,5100000,1600000,Approved
3170,1,Not Graduate,Yes,8700379,27560060,16,820,8000000,13400000,23600000,5900000,Approved
4983,2,Graduate,Yes,8660668,29530101,20,686,11900000,10500000,24100000,11200000,Approved
2677,3,Not Graduate,Yes,6275532,23664848,16,651,12700000,9300000,15200000,5100000,Approved
5593,2,Not Graduate,Yes,6852583,17707935,12,623,10200000,2200000,17300000,7200000,Approved
4837,0,Graduate,Yes,2819628,6689147,10,440,1000000,6100000,9500000,3000000,Rejected
9477,5,Not Graduate,Yes,6537233,24909759,8,804,8000000,9100000,20300000,9100000,Approved
4724,4,Graduate,Yes,5823979,11279309,8,323,17700000,5900000,17300000,4000000,Rejected
3626,5,Graduate,Yes,7381202,16999618,2,439,14700000,1600000,20600000,10800000,Rejected
8733,1,Graduate,No,4506044,10854591,10,450,10500000,400000,16700000,3200000,Rejected
5174,5,Not Graduate,No,2491001,10576031,4,665,3600000,1400000,7000000,1700000,Approved
8331,1,Graduate,No,8887267,25603643,16,500,17500000,3800000,20600000,7400000,Rejected
9597,3,Not Graduate,No,7130607,20920002,10,726,8500000,14100000,19200000,11300000,Approved
6285,0,Graduate,Yes,1395401,6250945,4,668,300000,400000,3900000,2400000,Approved
3896,0,Graduate,Yes,1784311,5218556,16,321,4900000,1500000,4000000,1300000,Rejected
940,3,Not Graduate,Yes,4683133,12843572,16,738,2200000,8600000,11700000,6100000,Approved
4132,1,Graduate,No,1003109,2997055,18,611,1800000,1700000,3700000,700000,Approved
9739,0,Graduate,No,7511810,22980286,4,749,3800000,9200000,22500000,5300000,Approved
7980,4,Not Graduate,No,1689291,4086125,16,888,2900000,5000000,4800000,1500000,Approved
8590,5,Graduate,No,6053726,15843444,12,352,5900000,4900000,9500000,3000000,Rejected
6578,0,Not Graduate,No,9042313,24646928,12,362,10300000,8200000,27400000,9400000,Rejected
5662,5,Graduate,Yes,999824,3006440,2,713,0,9700000,2300000,1400000,Approved
3819,2,Graduate,No,6046333,17247042,16,808,1800000,2100000,20200000,3500000,Approved
1611,5,Graduate,No,2113283,5449477,20,708,5400000,1400000,4600000,1200000,Approved
1215,0,Graduate,No,596964,1596312,10,584,1600000,100000,1100000,300000,Approved
7556,0,Not Graduate,Yes,2924388,5896484,14,741,4900000,200000,9100000,3500000,Approved
5303,2,Graduate,No,8037095,26314394,8,541,10300000,3300000,16300000,8000000,Rejected
3460,5,Not Graduate,Yes,5206432,11769843,18,708,14300000,5100000,15500000,4500000,Approved
8091,5,Graduate,Yes,1100724,4425160,4,651,200000,600000,4800000,1700000,Approved
3736,4,Graduate,Yes,5363861,11476015,20,704,14600000,3800000,13500000,6100000,Approved
3813,1,Not Graduate,Yes,3703723,10890342,14,753,3700000,2800000,13200000,4100000,Approved
8549,2,Graduate,Yes,7827804,24324369,4,651,15500000,14200000,20000000,7900000,Approved
4536,0,Graduate,Yes,2918485,7779694,20,548,600000,1100000,9100000,1500000,Approved
3612,4,Graduate,No,4834624,18545434,14,779,10800000,5800000,12700000,6500000,Approved
2237,0,Graduate,No,4313022,16807272,8,879,6500000,5400000,12000000,3700000,Approved
1950,1,Not Graduate,No,6213089,21023698,10,463,15600000,10500000,23500000,5300000,Rejected
2128,4,Graduate,No,3390985,8301444,2,571,5700000,1900000,10200000,2700000,Approved
5058,3,Graduate,Yes,4653850,11345108,12,453,300000,1400000,19900000,1900000,Rejected
6717,4,Not Graduate,No,503137,3582407,6,837,2500000,1100000,2500000,400000,Approved
7922,2,Graduate,Yes,7922839,27476029,4,605,15000000,6700000,23200000,3900000,Approved
9237,5,Not Graduate,No,702043,2698146,18,528,9700000,700000,4000000,600000,Rejected
4399,3,Graduate,No,3677370,10275837,20,655,1000000,1300000,10200000,2400000,Approved
8406,5,Not Graduate,No,7366321,24911544,6,395,21300000,400000,19500000,4200000,Rejected
5662,5,Graduate,Yes,1003654,2998258,2,714,0,9700000,2300000,1400000,Approved
3746,5,Graduate,Yes,5668968,11521647,2,736,15800000,3700000,15600000,5300000,Approved
4136,4,Not Graduate,No,6611315,25640091,12,627,9200000,3500000,19900000,7500000,Approved
2743,5,Not Graduate,No,5080479,15923386,4,602,6000000,7700000,12600000,7000000,Approved
5198,3,Graduate,Yes,7553221,22175541,12,607,4800000,8800000,23400000,5700000,Approved
7858,1,Graduate,Yes,7357949,18048376,14,840,6000000,1600000,21000000,7500000,Approved
5430,5,Graduate,No,807687,1988521,12,501,900000,700000,3100000,2000000,Rejected
5149,4,Graduate,Yes,5640093,19877762,16,696,23000000,5700000,19100000,7200000,Approved
6037,5,Graduate,No,3419471,9308909,18,856,11300000,8300000,20400000,3800000,Approved
946,5,Not Graduate,Yes,7637152,18608301,14,504,8500000,8500000,22200000,3700000,Rejected
1791,0,Not Graduate,Yes,2189653,7433565,10,497,2300000,2100000,5700000,1800000,Rejected
3871,5,Not Graduate,No,8082449,26313422,4,424,3600000,8500000,22200000,6900000,Approved
1556,3,Graduate,No,201716,797198,18,750,200000,200000,300000,200000,Approved
6883,4,Not Graduate,No,1310801,3214645,10,704,9700000,2200000,5500000,1000000,Approved
4318,1,Graduate,Yes,8134438,23481811,2,571,18700000,2200000,23800000,10900000,Approved
5124,1,Graduate,No,7941856,20701817,16,700,17600000,12600000,23300000,11500000,Approved
2109,4,Graduate,No,6907317,14697366,2,498,12000000,7000000,15500000,4000000,Rejected
9859,0,Not Graduate,No,8327824,16808778,4,671,6300000,8800000,27400000,4600000,Approved
2874,4,Graduate,Yes,6855518,22054182,4,445,3700000,4600000,18900000,9200000,Approved
254,0,Graduate,No,8736000,30698206,12,733,1700000,700000,25700000,11400000,Approved
4373,2,Not Graduate,Yes,9255120,29706114,2,677,21200000,9400000,30600000,12300000,Approved
6238,1,Not Graduate,Yes,3092300,7773921,6,371,300000,6900000,8800000,4200000,Rejected
8337,0,Graduate,No,4496351,9580166,8,441,500000,6800000,7300000,3300000,Rejected
8507,0,Not Graduate,Yes,1786870,5346091,6,615,600000,3800000,9200000,2400000,Approved
802,2,Graduate,No,4089223,12877823,16,346,10300000,7000000,15800000,4100000,Rejected
2962,3,Not Graduate,No,5626699,19721651,16,547,14000000,4200000,16100000,4500000,Approved
8622,5,Not Graduate,No,4083387,13493742,6,844,3800000,3900000,14700000,2200000,Approved
2197,5,Not Graduate,Yes,2283873,4686770,18,588,1600000,3900000,6200000,2800000,Approved
1223,4,Not Graduate,Yes,500146,1492577,6,465,1300000,500000,1700000,200000,Rejected
2251,2,Graduate,Yes,6998659,19135584,6,523,5300000,9300000,25800000,9500000,Rejected
323,4,Graduate,Yes,4881937,17045395,6,608,1300000,7000000,19500000,5000000,Approved
7778,3,Not Graduate,No,2404506,4135199,6,842,600000,1600000,6200000,3000000,Approved
8691,2,Not Graduate,No,895647,7255548,20,546,800000,1500000,1600000,700000,Rejected
2007,3,Graduate,No,8537101,23749332,4,329,13800000,3800000,28500000,4300000,Rejected
4929,4,Graduate,Yes,3101283,11461216,2,666,4400000,2300000,16800000,3300000,Approved
5704,3,Graduate,No,2718434,12185136,8,363,9500000,0,10300000,3400000,Rejected
193,1,Graduate,No,801714,2872328,8,679,2200000,1100000,2900000,700000,Approved
4847,3,Not Graduate,Yes,3533164,10981874,18,316,300000,3700000,8600000,4300000,Rejected
3478,4,Graduate,No,9628000,36662445,4,767,13800000,11300000,38100000,13500000,Approved
4623,1,Not Graduate,No,6656743,14293463,8,640,5300000,8100000,17700000,5600000,Approved
3007,0,Graduate,No,9332344,27286117,8,626,4500000,14300000,26900000,5000000,Approved
9185,3,Not Graduate,No,6858977,22501691,10,556,1900000,5500000,16400000,9300000,Approved
3689,4,Graduate,Yes,4691686,10977893,4,320,10100000,100000,9600000,6900000,Rejected
8612,4,Graduate,No,8007589,22693778,10,468,21700000,6000000,23500000,7100000,Rejected
1147,2,Graduate,Yes,7982251,30909284,8,553,6800000,3500000,21000000,10300000,Approved
5342,2,Graduate,Yes,5607578,17560215,12,806,12600000,10700000,12300000,5700000,Approved
6935,2,Not Graduate,No,9544611,24889135,4,382,17100000,5100000,33800000,11300000,Rejected
8302,0,Graduate,No,3837824,13450407,16,769,7900000,200000,16700000,2100000,Approved
2131,5,Not Graduate,Yes,7577221,23034104,10,830,3100000,7300000,17600000,7300000,Approved
4150,5,Not Graduate,No,702800,2784184,2,562,900000,400000,1900000,800000,Approved
5782,5,Not Graduate,No,2582594,14006738,4,850,2800000,1700000,6200000,2200000,Approved
2635,5,Graduate,No,5323404,20326593,16,802,11200000,7100000,21100000,4100000,Approved
9063,4,Graduate,Yes,2477108,2812114,2,652,6700000,800000,5400000,6300000,Approved
9802,0,Not Graduate,No,3422433,6310964,14,801,11000000,2400000,5000000,2400000,Approved
6775,0,Graduate,No,8358730,27331985,16,652,7700000,11600000,21500000,5400000,Approved
3072,3,Graduate,No,9310078,20411858,10,645,19600000,6700000,36100000,10000000,Approved
9548,5,Graduate,Yes,4114523,16110647,12,820,800000,2600000,6900000,4100000,Approved
8863,5,Not Graduate,Yes,5448889,9427456,6,656,9800000,300000,10600000,5400000,Approved
1136,5,Graduate,Yes,797257,2490766,12,406,500000,0,3200000,800000,Rejected
2466,5,Not Graduate,No,3717761,9016677,18,367,3400000,2400000,8400000,3300000,Rejected
5010,0,Not Graduate,No,1800964,7526748,18,722,1900000,1900000,9400000,2400000,Approved
4876,0,Graduate,No,5497985,15827345,20,805,4600000,1300000,12600000,3800000,Approved
4878,1,Not Graduate,Yes,9890369,35311826,18,815,19900000,12600000,32100000,10400000,Approved
6937,3,Graduate,No,1288546,5443555,10,738,100000,1600000,3000000,1200000,Approved
9411,3,Graduate,Yes,7086780,20440567,4,889,9600000,5000000,27200000,6300000,Approved
737,2,Graduate,Yes,4268822,12214703,14,715,5100000,2600000,14000000,5700000,Approved
2927,3,Graduate,Yes,3993746,14816732,8,371,3000000,6200000,8900000,4200000,Rejected
7948,1,Not Graduate,Yes,3119299,6998006,14,434,10500000,300000,7100000,2600000,Rejected
9829,2,Not Graduate,Yes,4113827,15024130,16,350,9300000,8500000,14500000,2700000,Rejected
8820,3,Not Graduate,No,4760526,12747415,18,728,13600000,300000,20700000,3000000,Approved
8368,1,Graduate,No,4881839,9720785,10,556,12100000,2300000,7100000,2600000,Approved
8921,2,Not Graduate,No,6689322,15640593,16,565,10500000,7100000,16900000,9100000,Approved
7319,4,Graduate,No,4568263,16928238,12,875,5100000,3600000,14500000,2200000,Approved
7154,2,Graduate,No,8812579,20900928,20,839,15400000,10800000,25700000,6900000,Approved
9260,2,Graduate,No,6080711,10614999,20,581,7900000,9200000,13400000,6800000,Approved
8495,4,Not Graduate,Yes,5124811,14157512,4,826,8700000,3600000,18000000,3200000,Approved
4000,1,Not Graduate,No,6840490,22764724,16,391,3800000,4300000,27400000,8700000,Rejected
3970,1,Not Graduate,No,8248625,20276022,14,347,5600000,12500000,29100000,4700000,Rejected
6590,3,Not Graduate,No,9695648,30272664,12,530,9800000,4000000,30900000,8200000,Rejected
6201,5,Graduate,Yes,2494449,7449445,2,586,800000,1800000,7700000,3200000,Approved
2441,4,Graduate,No,7620932,30006899,20,366,13800000,5800000,15300000,5900000,Rejected
2419,0,Not Graduate,No,8931112,35388051,6,898,500000,16200000,20700000,9100000,Approved
7322,0,Graduate,No,5958998,13312053,14,684,3400000,2900000,12400000,6100000,Approved
3686,2,Graduate,Yes,7970649,16951022,16,607,19200000,14100000,21900000,10400000,Approved
6668,4,Not Graduate,No,6835905,23742322,6,712,8600000,11700000,20800000,8200000,Approved
5371,0,Graduate,No,402008,1488491,8,799,1700000,400000,1100000,300000,Approved
8969,4,Not Graduate,Yes,9413074,27082843,2,543,16400000,8900000,29100000,10000000,Rejected
1725,1,Not Graduate,Yes,198482,604460,2,507,500000,100000,800000,200000,Approved
8027,1,Graduate,No,5519244,18909717,18,766,4500000,10300000,7700000,1800000,Approved
5193,5,Not Graduate,Yes,792922,3306097,18,836,0,3100000,2900000,1000000,Approved
448,1,Graduate,Yes,8618071,28041823,20,416,12200000,14800000,27100000,7900000,Rejected
2038,2,Graduate,No,6955964,18251156,20,401,15600000,4300000,22900000,5400000,Rejected
2862,0,Not Graduate,No,6237554,19661895,6,429,15900000,10400000,13300000,5900000,Rejected
4669,3,Not Graduate,No,4501491,6422618,20,765,1400000,2900000,16300000,2700000,Approved
2882,1,Not Graduate,No,6407295,16500323,6,433,12400000,10900000,23900000,8900000,Rejected
9376,1,Not Graduate,No,9545506,31530698,6,633,15800000,6400000,34500000,13200000,Approved
1549,5,Graduate,No,702646,1908837,4,789,500000,1000000,2100000,600000,Approved
3600,2,Not Graduate,Yes,5156221,12859902,18,648,400000,5000000,12000000,7500000,Approved
7095,4,Graduate,Yes,4223110,11591886,12,766,0,3900000,15100000,5000000,Approved
3914,5,Graduate,No,9364318,37158213,10,509,20700000,7400000,22400000,6300000,Rejected
5677,3,Graduate,No,4577409,10335209,18,540,2000000,1600000,20400000,2200000,Rejected
5519,2,Not Graduate,No,6261597,12062415,10,368,12000000,10000000,14100000,9600000,Rejected
4630,5,Graduate,No,4516904,21772703,2,798,12700000,6400000,12300000,6900000,Approved
7557,5,Graduate,No,5057069,8527368,6,610,12600000,1800000,12100000,3800000,Approved
6889,5,Not Graduate,No,3732304,14052164,4,651,4600000,2800000,9600000,5600000,Approved
562,4,Graduate,No,5166943,20367643,20,762,4700000,1600000,14300000,6200000,Approved
2195,3,Not Graduate,No,5660391,15400563,16,422,4700000,3000000,16400000,5600000,Rejected
8036,1,Not Graduate,Yes,3180654,4006923,10,790,1800000,2800000,6000000,1500000,Approved
4192,2,Graduate,Yes,9956728,37060006,8,381,600000,900000,27400000,14200000,Rejected
7103,1,Not Graduate,No,7667336,19915468,14,887,900000,3700000,12900000,6300000,Approved
9067,3,Graduate,No,4959927,18261685,12,494,14700000,12300000,22400000,7500000,Rejected
6643,4,Not Graduate,Yes,3867604,13679793,6,763,4400000,2500000,14400000,2800000,Approved
6171,5,Graduate,No,1089525,8958320,8,868,0,2100000,5500000,1500000,Approved
4430,0,Graduate,No,3786812,14850642,10,529,5900000,2100000,7700000,3000000,Rejected
4194,5,Graduate,Yes,8920425,19104326,20,334,13300000,11400000,29500000,10000000,Rejected
1420,2,Graduate,No,9189374,21828405,12,551,25500000,11000000,34700000,12200000,Rejected
3961,3,Graduate,No,4675755,9874231,14,441,8200000,300000,15700000,3800000,Rejected
5658,1,Not Graduate,Yes,5067719,13980909,2,636,1700000,1500000,21900000,4900000,Approved
1436,2,Not Graduate,Yes,8859082,32205106,12,378,0,11300000,20500000,5400000,Rejected
201,4,Not Graduate,Yes,9706423,21173482,20,356,22000000,8900000,31800000,14400000,Rejected
5402,1,Graduate,Yes,3209685,12705663,10,649,1800000,4100000,9500000,5900000,Approved
7006,0,Graduate,No,701124,4590002,12,426,1000000,800000,4400000,1400000,Rejected
4986,1,Not Graduate,Yes,8092823,23796063,20,451,24600000,11000000,24400000,6000000,Rejected
4165,1,Graduate,Yes,6437876,16265403,20,552,6000000,2500000,20100000,7400000,Approved
463,0,Graduate,No,4395053,14595644,16,634,4000000,2700000,14400000,2700000,Approved
6566,3,Graduate,Yes,8147723,26293076,4,584,9800000,9700000,28500000,11200000,Approved
7843,2,Not Graduate,Yes,5450121,12994337,14,691,3600000,1500000,11600000,3800000,Approved
9914,2,Not Graduate,No,9992246,35418559,10,588,24600000,14100000,35800000,12400000,Approved
3048,4,Graduate,Yes,1998424,7452753,20,598,600000,2300000,4900000,2500000,Approved
5352,2,Not Graduate,Yes,2788065,6593535,14,668,1300000,5800000,6100000,1400000,Approved
9552,2,Not Graduate,No,5225722,17346327,2,758,16500000,1400000,16400000,4000000,Approved
4144,0,Graduate,Yes,2488882,5403124,6,464,1900000,3500000,8200000,1800000,Rejected
9134,2,Graduate,No,1703923,5159812,2,569,800000,1200000,9400000,3800000,Approved
6798,3,Not Graduate,Yes,2308537,9469116,6,569,600000,1600000,2800000,1000000,Approved
5874,5,Not Graduate,No,7759039,28029573,20,627,9900000,3200000,23200000,6900000,Approved
8875,3,Not Graduate,Yes,7428455,18151358,2,399,8400000,9100000,30800000,7200000,Rejected
4734,2,Not Graduate,No,891499,3471738,20,444,400000,6000000,2000000,2100000,Rejected
2234,1,Graduate,Yes,7436161,21376818,20,651,13000000,10300000,28100000,8100000,Approved
3816,0,Not Graduate,Yes,9582079,31720690,2,498,8300000,9700000,24500000,5600000,Approved
7352,5,Graduate,Yes,1709008,7375442,14,721,5600000,1000000,3100000,800000,Approved
2064,5,Not Graduate,Yes,2723825,8623692,20,690,2600000,1200000,9000000,1300000,Approved
3813,1,Not Graduate,Yes,3703014,10959606,14,747,3700000,2800000,13200000,4100000,Approved
6988,3,Graduate,Yes,3414648,11759224,8,760,5800000,3500000,3800000,3600000,Approved
4560,3,Not Graduate,No,7981886,20713749,18,827,6000000,12600000,23600000,9200000,Approved
2467,3,Graduate,Yes,4067624,14663829,16,760,4700000,6600000,14900000,3000000,Approved
4426,1,Not Graduate,No,1488024,12852945,4,813,2100000,1500000,5800000,1300000,Approved
1318,0,Graduate,No,695686,1885875,18,571,1400000,1000000,2000000,300000,Approved
470,0,Not Graduate,No,298681,894972,20,432,0,400000,600000,200000,Rejected
7797,1,Graduate,Yes,8749476,29847927,12,378,24200000,4300000,31500000,7000000,Rejected
6857,1,Graduate,No,9809180,32789041,18,591,11700000,15600000,34000000,13500000,Approved
3990,3,Not Graduate,No,2411623,8241782,10,532,6800000,1900000,5700000,2000000,Rejected
1903,2,Not Graduate,No,2925372,7272752,2,772,8300000,3000000,8500000,3400000,Approved
4105,0,Not Graduate,No,7004763,23553811,14,665,13800000,9100000,21300000,7200000,Approved
3708,3,Graduate,Yes,1692670,5807316,10,521,4100000,2900000,6600000,800000,Rejected
4258,0,Graduate,No,9790965,27300881,18,343,13400000,16500000,20000000,8200000,Rejected
4423,3,Graduate,Yes,6385999,16362607,10,443,15300000,3800000,15300000,4300000,Rejected
6243,2,Not Graduate,No,397985,1892502,18,799,0,800000,2400000,1100000,Approved
8300,5,Graduate,Yes,2112901,8125046,20,777,1300000,4500000,1600000,1200000,Approved
6151,1,Graduate,Yes,199629,603519,20,391,600000,1100000,1100000,400000,Rejected
444,2,Graduate,No,7633418,16617277,6,554,12900000,2900000,18100000,8500000,Approved
6196,3,Graduate,Yes,802498,3478167,10,869,700000,700000,3400000,1500000,Approved
8235,1,Not Graduate,Yes,3204791,5084427,18,472,5000000,3200000,7100000,2000000,Rejected
6316,1,Not Graduate,Yes,5328590,8347971,12,777,2300000,1100000,20600000,1300000,Approved
2266,0,Not Graduate,Yes,3697390,9617303,12,499,2600000,6600000,9200000,4600000,Rejected
9672,4,Graduate,No,2397671,9035531,14,465,6000000,200000,7700000,3100000,Rejected
1196,3,Not Graduate,Yes,7068975,19076557,4,768,8600000,13700000,19200000,7700000,Approved
3410,5,Graduate,Yes,6709567,25329842,14,823,10300000,8100000,18500000,3900000,Approved
5577,2,Graduate,Yes,4029973,8452831,16,512,4000000,700000,12300000,4700000,Rejected
8466,1,Not Graduate,Yes,7928454,31973183,18,312,15200000,13100000,24500000,6000000,Rejected
1327,2,Not Graduate,No,2091691,4995371,4,541,700000,600000,6600000,3100000,Rejected
254,0,Graduate,No,8738140,31086142,12,727,1700000,700000,25700000,11400000,Approved
964,0,Graduate,No,5004516,14384472,4,876,3000000,9300000,14100000,3900000,Approved
9927,4,Not Graduate,Yes,6073949,18163747,6,439,4200000,3800000,18300000,5700000,Rejected
4724,4,Graduate,Yes,5755338,11291268,8,321,17700000,5900000,17300000,4000000,Rejected
3341,4,Graduate,Yes,4421866,16345601,6,518,5400000,7500000,13100000,5700000,Rejected
8635,1,Graduate,No,8227450,19228262,2,752,11400000,9500000,26000000,8200000,Approved
8612,4,Graduate,No,7942886,22838641,10,465,21700000,6000000,23500000,7100000,Rejected
2614,0,Not Graduate,Yes,9519868,19575791,12,496,21500000,700000,37600000,10900000,Rejected
7521,1,Not Graduate,No,3174955,12421628,20,673,14100000,4400000,6700000,1600000,Approved
5874,5,Not Graduate,No,7807741,27908363,20,628,9900000,3200000,23200000,6900000,Approved
384,3,Not Graduate,No,2298081,7407803,2,686,6500000,2400000,7600000,2100000,Approved
1119,3,Graduate,No,3194189,10072665,20,707,3400000,4800000,9000000,3900000,Approved
9797,1,Not Graduate,Yes,2101747,8069725,14,888,5100000,2800000,4400000,2900000,Approved
3909,1,Not Graduate,No,5940755,20074630,12,642,10800000,4300000,20000000,8600000,Approved
8831,3,Graduate,No,4080171,9209804,6,863,8300000,9900000,11200000,900000,Approved
1576,3,Not Graduate,Yes,7359405,20043846,18,715,15500000,9900000,23000000,9800000,Approved
8851,1,Graduate,Yes,7030787,27037088,14,587,14500000,10800000,18800000,6300000,Approved
